Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2025-02-27,49.74412155151367,50.35377636112794,49.48788991763211,49.876656085036736,18658000
2025-02-28,48.7280387878418,49.602755976797916,48.7280387878418,49.42604437816743,46789400
2025-03-05,49.116798400878906,49.673438720541036,48.94008681378851,49.61159017063338,13843400
2025-03-06,49.655765533447266,49.93850271496426,49.08145373758853,49.160973780546,17678400
2025-03-07,50.380279541015625,50.67185078230985,49.08145330758696,49.46138202388932,25480600
2025-03-10,49.56492233276367,50.079021881482646,48.88557199790435,49.78524971020308,23626600
2025-03-11,49.9780387878418,50.235092073226525,49.03245979736266,49.647547710131114,23060100
2025-03-12,49.3537712097168,50.03312155707773,48.79377040556268,50.03312155707773,18825700
2025-03-13,50.03312301635742,50.639028586198656,49.2986925532227,49.4639398451831,20584600
2025-03-14,51.676414489746094,51.78657818563428,50.63902947251347,50.67575187182312,31789300
2025-03-17,52.420021057128906,52.54854944795178,51.538704532301175,51.67641177144825,23191800
2025-03-18,52.80560302734375,52.8423254273656,51.97936653705612,52.511830831250556,18165300
2025-03-19,52.71379852294922,52.833144575386065,52.19051656493347,52.64953607210805,23211900
2025-03-20,52.54854965209961,52.77805938354266,52.12624908469355,52.36494116653705,17283200
2025-03-21,52.74134063720703,52.74134063720703,52.17215744439613,52.28232114254386,30524100
2025-03-24,52.46592712402344,53.466589714468945,52.29149748311271,53.20035757984568,18646500
2025-03-25,52.64035415649414,53.016749990370116,52.42920561573842,52.62199295703181,15615800
2025-03-26,52.961666107177734,53.28298184297954,52.68625512080526,52.695437471507404,29401600
2025-03-27,53.383968353271484,53.659379348232825,52.88822646111659,53.24626110477041,15345300
2025-03-28,52.842323303222656,53.595114963206036,52.842323303222656,53.338061675426836,31146000
2025-03-31,52.05281066894531,52.34658286126762,51.43772273361744,52.071171868720555,20469300
2025-04-01,52.502647399902344,53.18199777816469,52.28232000838643,52.42002375257369,12354800
2025-04-02,52.26395797729492,52.60363141000192,51.96100344122926,52.52100776398771,13197700
2025-04-03,50.37279510498047,51.8141159448157,50.271810262361086,51.410180076378765,32351100
2025-04-04,48.3622932434082,49.13344611866686,47.37080947434389,48.858035127940354,45819600
2025-04-07,47.78392791748047,49.09672393104586,46.97605263943082,47.47179452610043,35942800
2025-04-08,45.167518615722656,48.48163990113628,45.00227131879605,48.05933930785673,46815300
2025-04-09,47.600318908691406,47.793109752788105,44.77276071908173,45.12161650616448,56491900
