Price,Close,High,Low,Open,Volume
Ticker,GGBR4.SA,GGBR4.SA,GGBR4.SA,GGBR4.SA,GGBR4.SA
Date,,,,,
2025-02-27,16.250261306762695,16.39492201547771,15.970582342381052,16.009159512417437,12714900
2025-02-28,16.067026138305664,16.44314441230301,16.067026138305664,16.105603314849507,16846300
2025-03-05,16.124889373779297,16.31777156932426,15.864500801092818,15.88378754907856,12820200
2025-03-06,16.319284439086914,16.629758049967204,16.086429230926697,16.16404763364677,9605000
2025-03-07,16.45511817932129,16.62005753645083,16.144644530740724,16.241668008564382,9969500
2025-03-10,16.358097076416016,16.53273897198286,16.06702663361495,16.299881877514416,9647100
2025-03-11,16.29987907409668,16.532736128516017,16.202857460418723,16.348391731504314,11075300
2025-03-12,16.037919998168945,16.416309517267365,15.989407335099356,16.299880976469225,9389300
2025-03-13,15.98940658569336,16.144643399102513,15.775956429897967,16.067024992397936,8254500
2025-03-14,16.406604766845703,16.503628229300592,16.076726104840247,16.096131167444952,6674200
2025-03-17,16.678272247314453,16.83350906707958,16.30958341244563,16.35809607522777,10168800
2025-03-18,16.697675704956055,16.784996648666333,16.61035661181467,16.639462359338832,5362700
2025-03-19,16.726781845092773,16.93053131284697,16.581247568450475,16.687973568253568,6377200
2025-03-20,16.687973022460938,16.862613038378722,16.590949557683057,16.590949557683057,6055200
2025-03-21,16.629758834838867,16.736484837579354,16.513332150548138,16.658866431195943,15149800
2025-03-24,16.726781845092773,16.940231994130222,16.649163440845633,16.74618690879674,5837700
2025-03-25,16.804401397705078,17.00815087938294,16.65886711111738,16.736485520668744,11113800
2025-03-26,16.949934005737305,16.979041600399857,16.76559145791384,16.77529398946802,7724300
2025-03-27,16.862613677978516,17.05666061489449,16.784995273325872,16.94023208263116,9659100
2025-03-28,16.396902084350586,16.90142260400903,16.261070348507392,16.852911798513205,8220600
2025-03-31,15.69833755493164,16.3386898537857,15.69833755493164,16.29017904500565,16606800
2025-04-01,16.115537643432617,16.34839286340531,15.620719607027349,15.756551356035889,13212000
2025-04-02,15.892383575439453,16.105835587992264,15.601315004500512,16.047622243918244,10605600
2025-04-03,15.446078300476074,15.8050646011452,15.368459890948813,15.78565953612117,18339100
2025-04-04,14.698999404907227,15.135604098848237,14.601976859252643,15.106496502395906,18147000
2025-04-07,14.165373802185059,14.902748702282183,13.874304300030815,14.34971729588823,27336400
2025-04-08,13.583233833312988,14.56316735335596,13.544424630800611,14.330312138281702,21471100
2025-04-09,14.553464889526367,14.611679156209599,13.330973616737902,13.389187883421133,19415200
2025-04-10,14.107159614562988,14.689298622293315,13.913113587081027,14.427335791229334,14261000
2025-04-11,14.24299144744873,14.495250805496424,13.99073116411665,14.252693054281204,12951000
2025-04-14,14.698999404907227,14.893046346785184,14.388525778357526,14.485549249296504,10836400
2025-04-15,14.534059524536133,14.776617267671524,14.446739514246254,14.71840392747827,6983900
2025-04-16,14.621380805969238,14.660190008777532,14.359418918334352,14.42733479192777,9261400
2025-04-17,14.504952430725098,14.669891765261752,14.43703656072212,14.640785096015382,8358800
2025-04-22,14.44674015045166,14.524358557650395,14.233289068012938,14.504953493208511,8830500
2025-04-23,14.611678123474121,14.922151723082457,14.582570529547606,14.689296523376205,11517300
2025-04-24,14.912450790405273,14.912450790405273,14.534060356355496,14.601977157513812,11974400
2025-04-25,14.873641014099121,14.960961951311678,14.689297532982684,14.844534343456393,13749000
2025-04-28,15.087092399597168,15.232626681070615,14.834832114777758,14.912450521601516,10156000
2025-04-29,14.912450790405273,15.252032020343618,14.74751144161058,15.067687606851003,16421200
2025-04-30,14.543763160705566,14.757214249952668,14.25269366178396,14.747511717422247,15627500
2025-05-02,14.495250701904297,14.786320186339275,14.446739892235454,14.611679235905795,9768700
2025-05-05,14.378823280334473,14.66989276855786,14.291502341339017,14.504953422740753,8474800
2025-05-06,14.340014457702637,14.631083953654967,14.340014457702637,14.456442071026686,7328700
2025-05-07,14.175074577331543,14.553465000445504,14.048944436293555,14.514655797455692,8835900
2025-05-08,14.456441879272461,14.543762819428354,14.27209839194234,14.330312660474405,11859400
2025-05-09,14.427099227905273,14.603159042401831,14.192353430441118,14.573815118121152,10328800
2025-05-12,14.818342208862305,15.111774921797544,14.730313234498924,14.837904825029865,15800200
2025-05-13,15.160680770874023,15.3465209634412,14.779218144703213,14.798780761182336,10281500
2025-05-14,15.229147911071777,15.444332026211532,15.092213328271203,15.141118003387474,14389500
2025-05-15,15.366083145141602,15.473674734341813,15.160680341907115,15.160680341907115,13244500
2025-05-16,15.42477035522461,15.532361946483237,15.180243248257549,15.238929231563388,12622400
2025-05-19,15.34652042388916,15.630171823285554,15.326958740894682,15.35630173178483,8916400
2025-05-20,15.268272399902344,15.463894833977264,15.258492024436116,15.356302308676678,7894300
2025-05-21,15.121556282043457,15.385645071638335,15.121556282043457,15.258491797298099,9712600
2025-05-22,15.13133716583252,15.454112862284033,14.994401654417965,15.092212867256483,15204000
2025-05-23,15.111774444580078,15.219366964510215,14.867247346988826,14.92593426084134,9659700
2025-05-26,15.297616004943848,15.326958996323004,15.09221319969599,15.11177488301647,4639000
2025-05-27,15.727982521057129,15.923604941370227,15.434549823384314,15.473674120887567,19895700
2025-05-28,15.551922798156738,15.757326527131351,15.43454990502613,15.698638681370792,10138400
2025-05-29,15.405207633972168,15.727983338345929,15.356302026352562,15.571486140200697,8721400
2025-05-30,14.916153907775879,15.395426825859387,14.779218388553344,15.34652121665156,17175500
2025-06-02,15.669297218322754,15.972510303876598,15.532361704745515,15.581267311937163,15056300
2025-06-03,15.884480476379395,16.00185430734102,15.503018790543178,15.551923465180833,16151400
2025-06-04,15.78666877746582,16.09966316297491,15.78666877746582,15.884479989335833,10250800
2025-06-05,16.334409713745117,16.57893679409703,15.874697608703638,15.884478915788943,19074500
2025-06-06,16.324628829956055,16.461563401513885,16.25616154417714,16.27572229326139,13961800
2025-06-09,17.371204376220703,17.527701561679066,16.40287734159948,16.40287734159948,27120300
2025-06-10,17.263612747192383,17.53748376859009,17.234270689409787,17.47879778743119,14208200
2025-06-11,16.627843856811523,17.263613984100257,16.422441975241835,17.214709307229523,20858600
2025-06-12,16.549592971801758,16.6963088477715,16.36375186725684,16.451781765957403,8423800
2025-06-13,16.393096923828125,16.56915673342051,16.285504403389734,16.383315616007025,10235400
2025-06-16,16.471345901489258,16.852807587359962,16.471345901489258,16.61806179100924,6758200
2025-06-17,16.217037200927734,16.60828018789467,16.089883929761125,16.461564300981287,8710900
2025-06-18,16.168132781982422,16.37353465377978,16.06054025927309,16.15835147395487,8882000
2025-06-20,15.659515380859375,16.177913493647598,15.600828467654294,16.070320974904423,11937100
2025-06-23,15.737765312194824,15.737765312194824,15.454113895357867,15.679079326806168,5591900
2025-06-24,15.737765312194824,16.011636353331617,15.708421386703577,15.825795223074728,7747700
2025-06-25,15.512799263000488,15.669297394331029,15.346520756359256,15.64973477811588,11278000
2025-06-26,15.708420753479004,15.845357201324253,15.532361871613253,15.649734770456048,7808900
2025-06-27,15.551922798156738,15.708419988997552,15.405206914942685,15.669296624084184,11171600
2025-06-30,15.649734497070312,15.757327018727665,15.434550386552473,15.473674685483275,6442600
2025-07-01,15.649734497070312,15.737764402863831,15.463894310348223,15.708420479068081,5394000
2025-07-02,16.138790130615234,16.45178454980487,15.698640562633624,15.698640562633624,11037900
2025-07-03,16.422441482543945,16.72565457435209,16.187693816944456,16.2268190497423,9109900
2025-07-04,16.41265869140625,16.471344669706756,16.29528486921162,16.363752154827814,2644300
2025-07-07,16.48112678527832,16.54959407425224,16.305066976148982,16.383315572918274,8081200
2025-07-08,16.510469436645508,16.72565448469255,16.3833161619217,16.471346069651172,9208500
2025-07-09,16.422441482543945,16.588718125153427,16.32463026614312,16.490908774346387,5747000
2025-07-10,16.510469436645508,17.087553558163684,16.265942329751155,16.30506756233926,16845100
2025-07-11,16.324628829956055,16.47134470885282,16.099662492347825,16.39309611573497,11692900
2025-07-14,16.285505294799805,16.696310917803483,16.23660061861115,16.559376332000195,13733500
2025-07-15,16.109445571899414,16.30506800901142,16.021415661758393,16.236600715700366,8586000
2025-07-16,16.168132781982422,16.25616268863665,15.962729044591311,16.08988418335575,8009000
2025-07-17,15.992072105407715,16.2170365811164,15.904042203505421,16.2170365811164,8089300
2025-07-18,15.75732707977295,16.060540164462118,15.679078481608206,15.855136428283577,8826500
2025-07-21,16.256162643432617,16.402878532250433,15.904043017794864,15.904043017794864,10099400
2025-07-22,16.539812088012695,16.69630927513195,16.36375228610513,16.3930962082876,9828400
2025-07-23,16.843027114868164,17.019086937263687,16.490909335670963,16.490909335670963,9446300
2025-07-24,16.901714324951172,17.00930498353879,16.686529276588388,16.764777876285642,16306600
2025-07-25,16.80390167236328,16.950617551053654,16.65718579367291,16.735434386680684,8883900
2025-07-28,16.432220458984375,16.94083727736469,16.38331578496823,16.86258867958262,5696200
